id,user_id,vehicle_model_id,travel_type_id,from_area_id,to_area_id,date_travel,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation
139398,1318,12,2,559,484,2/27/2013 0:45,1,0,2/26/2013 23:08,12.97173,77.59829,12.90013,77.48279,0
167053,35834,12,3,396,NULL,8/15/2013 11:30,0,0,8/15/2013 9:07,12.92073,77.66482,NULL,NULL,0
154172,29349,12,2,1054,1331,06/10/13 9:15,0,0,06/09/13 18:13,12.90184,77.581587,12.896203,77.598108,0
170749,23775,12,3,1217,NULL,09/01/13 13:00,0,0,09/01/13 10:59,13.04937,77.51179,NULL,NULL,0
137702,24914,12,2,1223,393,2/14/2013 6:00,0,0,2/13/2013 18:34,13.012419,77.555151,13.19956,77.70688,0
156931,34940,12,2,171,1395,6/26/2013 19:15,1,0,6/26/2013 16:56,12.98479,77.66128,13.005603,77.628214,0
159792,36016,10,2,949,1010,07/10/13 22:00,0,0,07/10/13 20:50,12.98275,77.61582,12.96691,77.74935,0
140035,747,12,2,393,137,3/13/2013 22:30,1,0,03/04/13 13:41,13.19956,77.70688,12.81575,77.68465,0
158499,35664,12,2,852,466,07/05/13 11:00,0,0,07/05/13 10:46,12.98758,77.60512,13.017436,77.64458,0
148441,32212,12,2,83,572,05/10/13 21:00,0,0,05/10/13 17:39,12.92415,77.67229,12.91873,77.61494,0
150112,31342,12,2,393,585,5/19/2013 22:45,1,0,5/19/2013 19:45,13.19956,77.70688,12.97677,77.5727,0
152600,32672,87,3,571,NULL,06/02/13 10:00,1,0,06/02/13 6:05,12.95185,77.69642,NULL,NULL,0
151549,28673,12,2,142,393,5/28/2013 13:30,1,0,5/28/2013 12:21,12.91281,77.60923,13.19956,77.70688,0
142169,27384,85,2,849,393,3/26/2013 3:30,0,0,3/25/2013 15:10,12.95434,77.60072,13.19956,77.70688,0
162948,37713,12,1,1017,NULL,7/27/2013 14:30,0,0,7/27/2013 11:24,13.11084,77.60074,NULL,NULL,0
185000,47910,12,2,149,393,11/18/2013 5:00,0,0,11/17/2013 16:29,12.93022,77.56039,13.19956,77.70688,0
175220,43475,12,2,515,393,9/24/2013 16:00,1,0,9/24/2013 11:28,12.97896,77.67345,13.19956,77.70688,0
155335,27219,12,2,1330,585,6/16/2013 16:30,1,0,6/16/2013 13:23,12.953434,77.70651,12.97677,77.5727,0
151302,99,12,2,393,1257,5/27/2013 0:00,0,1,5/26/2013 18:42,13.19956,77.70688,12.934477,77.611284,0
141958,21112,23,2,1268,393,3/24/2013 4:15,0,0,3/23/2013 18:57,12.916669,77.592398,13.19956,77.70688,0
179900,13090,12,2,393,297,10/21/2013 5:45,0,0,10/19/2013 11:20,13.19956,77.70688,12.99789,77.61488,0
163746,38073,12,2,58,393,08/01/13 3:30,1,0,7/31/2013 16:00,12.88963,77.60119,13.19956,77.70688,0
157394,35108,12,2,1328,1166,6/28/2013 21:00,0,0,6/28/2013 19:45,12.958808,77.649047,12.997198,77.669514,0
164212,38201,12,3,168,NULL,08/02/13 12:30,0,0,08/02/13 9:25,12.99313,77.59828,NULL,NULL,0
140286,24042,12,2,83,1010,03/07/13 10:15,0,0,03/07/13 9:17,12.92415,77.67229,12.96691,77.74935,0
144825,868,12,2,87,846,4/15/2013 22:00,0,0,4/15/2013 19:43,12.97003,77.60658,12.98635,77.58203,0
147179,29827,12,2,1153,393,05/03/13 5:15,0,0,05/02/13 16:07,12.87153,77.60206,13.19956,77.70688,0
164799,27202,12,2,571,393,08/05/13 4:00,1,0,08/04/13 15:15,12.95185,77.69642,13.19956,77.70688,0
156086,34535,85,2,393,1082,6/21/2013 22:45,0,0,6/21/2013 11:50,13.19956,77.70688,12.870924,77.575879,0
170351,40291,12,2,1085,1224,8/31/2013 8:45,1,0,8/30/2013 19:26,12.911942,77.651582,13.012419,77.555151,0
151850,25640,87,2,168,1181,5/30/2013 19:45,1,0,5/30/2013 9:18,12.99313,77.59828,12.97896,77.67345,0
173087,20556,12,2,1382,393,9/15/2013 15:30,0,0,09/12/13 19:18,13.036251,77.734782,13.19956,77.70688,0
181287,46352,12,2,393,1032,11/08/13 11:30,1,0,10/27/2013 8:46,13.19956,77.70688,12.913301,77.685592,0
159950,40512,24,2,571,625,07/12/13 17:30,0,0,07/11/13 16:56,12.95185,77.69642,12.95431,77.6553,0
165588,38785,12,2,1017,585,08/08/13 18:00,1,0,08/08/13 15:34,13.11084,77.60074,12.97677,77.5727,0
180643,17543,24,2,293,585,10/24/2013 16:30,0,0,10/23/2013 16:41,12.849482,77.663187,12.97677,77.5727,0
154550,33687,12,2,1389,271,06/12/13 8:00,0,0,06/11/13 20:19,12.919785,77.577031,12.95641,77.64076,0
159556,31647,10,2,1384,471,07/09/13 23:45,0,0,07/09/13 17:53,13.02853,77.54625,13.01854,77.63524,0
168661,34927,12,2,488,466,8/24/2013 12:45,0,0,8/22/2013 16:44,12.959979,77.647998,13.017436,77.64458,0
144240,28194,12,3,1026,NULL,04/11/13 15:30,0,0,04/11/13 14:23,13.10482,77.57631,NULL,NULL,0
185324,47848,24,3,466,NULL,11/21/2013 14:15,0,0,11/20/2013 10:45,13.017436,77.64458,NULL,NULL,0
185548,48521,12,2,1096,1384,11/22/2013 20:15,1,0,11/21/2013 21:09,12.96519,77.71932,13.02853,77.54625,0
148223,30368,12,2,271,393,05/11/13 4:00,1,0,05/09/13 17:27,12.95641,77.64076,13.19956,77.70688,0
163926,29464,12,2,458,269,08/01/13 15:30,1,0,08/01/13 10:43,13.00037,77.72746,12.9744,77.69183,0
165623,38803,65,2,793,585,08/08/13 19:30,0,0,08/08/13 17:31,13.02239,77.59492,12.97677,77.5727,0
142515,15952,12,2,590,393,3/28/2013 20:15,0,0,3/28/2013 15:36,13.00826,77.56433,13.19956,77.70688,0
161996,37269,12,2,625,393,7/23/2013 4:45,1,0,7/22/2013 1:29,12.95431,77.6553,13.19956,77.70688,0
171534,35281,89,2,1101,1365,09/05/13 7:15,1,0,09/04/13 23:11,12.93652,77.54481,12.845653,77.677925,0
154916,33002,85,2,611,1017,6/18/2013 17:45,0,0,6/14/2013 10:20,12.99254,77.5948,13.11084,77.60074,0
185065,38240,12,2,1052,585,11/18/2013 18:15,1,0,11/18/2013 8:22,12.912695,77.576265,12.97677,77.5727,0
181669,46551,12,2,1005,1384,10/29/2013 16:45,0,0,10/29/2013 11:42,12.89096,77.60993,13.02853,77.54625,0
143652,31344,12,2,625,585,04/07/13 5:00,1,0,04/06/13 15:50,12.95431,77.6553,12.97677,77.5727,0
177992,44711,12,2,1341,1384,10/09/13 17:15,0,0,10/09/13 9:51,12.979703,77.69382,13.02853,77.54625,0
166626,29889,89,2,1157,1223,8/13/2013 19:15,0,0,8/13/2013 14:17,13.05121,77.54113,13.012419,77.555151,0
176615,41535,12,2,393,458,10/02/13 5:00,1,0,10/01/13 0:10,13.19956,77.70688,13.00037,77.72746,0
148877,30723,12,2,793,218,05/12/13 20:15,0,0,05/12/13 15:17,13.02239,77.59492,12.96799,77.58882,0
168507,40304,12,2,1204,393,8/22/2013 2:45,0,0,8/21/2013 19:38,13.01899,77.54744,13.19956,77.70688,0
181677,46559,12,3,393,NULL,10/29/2013 19:15,0,1,10/29/2013 12:23,13.19956,77.70688,NULL,NULL,0
169923,40975,12,2,293,168,8/30/2013 20:30,1,0,8/29/2013 20:19,12.849482,77.663187,12.99313,77.59828,0
135908,23983,28,2,1078,393,1/30/2013 16:45,0,0,1/30/2013 14:26,12.992123,77.581667,13.19956,77.70688,0
150585,31579,12,2,1332,1384,5/23/2013 6:00,1,0,5/22/2013 20:04,12.927962,77.599824,13.02853,77.54625,0
134954,23489,12,2,192,1384,1/23/2013 14:30,1,0,1/23/2013 9:29,13.07799,77.50576,13.02853,77.54625,0
162926,32037,85,2,625,585,7/28/2013 4:30,0,0,7/27/2013 8:30,12.95431,77.6553,12.97677,77.5727,0
158962,35789,12,2,793,393,07/07/13 5:15,0,0,07/06/13 13:43,13.02239,77.59492,13.19956,77.70688,0
149914,31232,12,2,1232,1286,5/18/2013 17:30,0,0,5/18/2013 15:35,12.88019,77.64558,12.973448,77.62032,0
165355,34833,12,2,353,1217,08/07/13 19:15,0,0,08/07/13 15:02,13.03241,77.59914,13.04937,77.51179,0
175326,43537,12,2,1189,293,9/24/2013 23:30,0,0,9/24/2013 23:11,12.91873,77.61494,12.849482,77.663187,0
176057,38125,12,2,393,51,9/28/2013 20:30,0,0,9/28/2013 13:33,13.19956,77.70688,12.96158,77.61425,0
171589,41620,12,3,1096,NULL,09/05/13 12:00,0,0,09/05/13 9:26,12.96519,77.71932,NULL,NULL,0
172867,42338,12,2,1391,156,09/12/13 14:45,1,0,09/11/13 15:07,12.970926,77.647321,13.02622,77.70143,0
138833,25509,12,2,219,590,2/22/2013 15:00,0,0,2/22/2013 12:17,12.97029,77.56597,13.00826,77.56433,0
168572,34734,89,3,1010,NULL,8/22/2013 10:30,0,0,8/22/2013 9:02,12.96691,77.74935,NULL,NULL,0
152584,32666,12,1,1190,NULL,06/02/13 6:00,1,0,06/01/13 23:47,13.03017,77.56684,NULL,NULL,0
145788,27174,12,3,731,NULL,4/23/2013 13:15,1,0,4/23/2013 9:55,13.04937,77.51179,NULL,NULL,0
163596,37998,12,2,693,393,7/31/2013 6:00,0,0,7/30/2013 19:12,12.90868,77.60398,13.19956,77.70688,0
174305,6718,12,2,822,393,9/19/2013 8:15,1,0,9/18/2013 18:52,13.01024,77.58056,13.19956,77.70688,0
169834,40929,12,2,1384,1063,8/29/2013 16:45,1,0,8/29/2013 11:57,13.02853,77.54625,12.934477,77.611284,0
160765,36606,12,2,417,1365,7/15/2013 17:00,1,0,7/15/2013 14:33,12.96539,77.65863,12.845653,77.677925,0
146465,29446,12,2,1063,393,4/29/2013 2:00,0,0,4/27/2013 23:42,12.934477,77.611284,13.19956,77.70688,0
162076,37257,12,2,376,1333,7/23/2013 7:45,0,0,7/22/2013 15:43,12.90245,77.66081,12.895675,77.602293,0
159361,35992,12,2,814,1102,07/12/13 21:45,1,0,07/08/13 15:25,12.908993,77.6889,12.93652,77.54481,0
144625,28445,86,2,168,117,4/14/2013 11:00,0,0,4/14/2013 9:29,12.99313,77.59828,12.86966,77.62737,0
154394,37192,24,2,1034,1068,06/11/13 9:00,0,0,06/10/13 21:01,13.047926,77.597766,13.044009,77.606805,0
139194,7133,24,2,393,142,2/25/2013 22:00,0,0,2/25/2013 9:46,13.19956,77.70688,12.91281,77.60923,0
185567,48524,23,2,393,61,11/22/2013 20:30,1,0,11/21/2013 23:19,13.19956,77.70688,12.96298,77.71229,0
162688,37534,12,2,1376,452,7/26/2013 21:30,0,0,7/25/2013 20:36,12.870296,77.537457,12.95278,77.59088,0
135823,23613,12,2,1379,1078,1/30/2013 17:45,0,0,1/29/2013 18:53,13.062088,77.473672,12.992123,77.581667,0
141746,26878,12,2,1306,1125,3/23/2013 5:00,1,0,3/21/2013 19:58,12.976844,77.718582,12.96799,77.58882,0
173848,42858,12,2,393,540,9/16/2013 17:45,0,0,9/16/2013 8:34,13.19956,77.70688,12.92768,77.62664,0
147460,29955,12,2,1281,1161,05/04/13 17:45,0,0,05/04/13 8:48,12.934634,77.611283,12.92732,77.63575,0
182209,27458,12,2,1285,571,11/09/13 14:15,0,0,10/31/2013 10:22,12.993032,77.661494,12.95185,77.69642,0
178013,41512,24,2,1070,934,10/18/2013 18:30,0,0,10/09/13 10:02,12.926098,77.681121,12.92323,77.59203,0
175715,32023,12,2,293,376,10/08/13 16:30,0,0,9/27/2013 14:24,12.849482,77.663187,12.90245,77.66081,0
178187,44784,24,2,585,1059,10/12/13 3:15,1,0,10/10/13 1:01,12.97677,77.5727,12.90881,77.631127,0
174758,42764,12,2,83,585,9/21/2013 18:00,0,0,9/21/2013 11:57,12.92415,77.67229,12.97677,77.5727,0
178378,44871,12,2,142,393,10/12/13 11:30,1,0,10/10/13 23:25,12.91281,77.60923,13.19956,77.70688,0
168928,17945,12,3,1083,NULL,8/24/2013 13:30,1,0,8/23/2013 23:47,12.900648,77.589183,NULL,NULL,0
151862,27187,12,2,142,1205,5/30/2013 12:00,0,0,5/30/2013 10:14,12.91281,77.60923,13.01899,77.54744,0
166883,19929,12,2,393,1021,8/14/2013 23:45,0,0,8/14/2013 14:19,13.19956,77.70688,13.02853,77.54625,0
136677,24401,12,2,788,571,02/05/13 15:30,0,0,02/05/13 12:15,12.92471,77.49867,12.95185,77.69642,0
152473,31768,12,2,450,58,06/02/13 5:15,0,0,06/01/13 16:47,12.9334,77.62652,12.88963,77.60119,0
171244,41422,12,2,571,393,09/05/13 5:30,0,0,09/03/13 16:08,12.95185,77.69642,13.19956,77.70688,0
185801,42879,12,2,1388,393,11/25/2013 3:30,1,0,11/23/2013 11:37,12.919722,77.592806,13.19956,77.70688,0
150499,31461,12,1,87,NULL,5/22/2013 12:15,0,0,5/22/2013 10:19,12.97003,77.60658,NULL,NULL,0
161929,2061,12,3,92,NULL,7/22/2013 8:00,0,0,7/21/2013 18:19,12.99569,77.6835,NULL,NULL,0
148670,30593,12,3,1010,NULL,05/11/13 20:15,0,0,05/11/13 17:24,12.96691,77.74935,NULL,NULL,0
173496,42687,12,2,977,393,9/16/2013 6:00,0,0,9/14/2013 17:02,12.969933,77.533286,13.19956,77.70688,0
180003,45677,12,2,25,1017,10/20/2013 5:45,0,0,10/19/2013 19:42,12.98059,77.57475,13.11084,77.60074,0
159123,35512,12,2,949,505,07/07/13 11:30,0,0,07/07/13 10:07,12.98275,77.61582,13.00154,77.52962,0
135734,21756,12,2,1264,1262,1/29/2013 8:45,0,0,1/28/2013 23:24,12.835737,77.679599,12.81575,77.68465,0
137153,24650,12,2,1059,393,02/09/13 6:00,1,0,02/08/13 23:01,12.90881,77.631127,13.19956,77.70688,0
169196,40631,12,2,118,393,8/28/2013 6:45,1,0,8/25/2013 11:18,12.98047,77.48373,13.19956,77.70688,0
139452,25778,12,2,1061,58,2/27/2013 16:15,0,0,2/27/2013 14:07,12.924878,77.566255,12.88963,77.60119,0
138142,23635,12,2,87,832,2/16/2013 23:15,0,0,2/16/2013 20:56,12.97003,77.60658,12.88019,77.64558,0
168831,30550,89,2,540,585,8/24/2013 17:15,1,0,8/23/2013 14:19,12.92768,77.62664,12.97677,77.5727,0
173629,34619,12,3,1198,NULL,9/15/2013 14:00,1,0,9/15/2013 10:48,12.95431,77.6553,NULL,NULL,0
183761,39948,12,2,603,393,11/09/13 13:00,1,0,11/09/13 12:01,12.97357,77.61043,13.19956,77.70688,0
139159,22545,12,2,977,393,2/25/2013 12:45,1,0,2/24/2013 21:24,12.969933,77.533286,13.19956,77.70688,0
172389,42090,12,2,238,585,09/09/13 2:45,0,0,09/08/13 19:01,12.93711,77.60171,12.97677,77.5727,0
144499,868,12,3,637,NULL,4/13/2013 12:15,0,0,4/13/2013 11:18,13.07951,77.55187,NULL,NULL,0
163608,99,89,2,1257,393,7/30/2013 20:30,0,0,7/30/2013 19:36,12.934477,77.611284,13.19956,77.70688,0
172873,42344,12,1,391,NULL,09/12/13 8:30,0,0,09/11/13 15:44,12.98099,77.60209,NULL,NULL,0
163194,18309,28,2,393,334,7/28/2013 20:45,1,0,7/28/2013 17:48,13.19956,77.70688,13.00171,77.58056,0
164949,33794,12,2,150,83,08/05/13 11:00,0,0,08/05/13 10:21,12.89724,77.61065,12.92415,77.67229,0
170358,41088,12,2,293,1262,8/31/2013 9:15,1,0,8/30/2013 20:16,12.849482,77.663187,12.81575,77.68465,0
150907,21319,12,3,1085,NULL,5/25/2013 9:15,1,0,5/24/2013 16:14,12.911942,77.651582,NULL,NULL,0
160365,7665,12,2,590,1008,7/13/2013 19:00,1,0,7/13/2013 11:52,13.00826,77.56433,12.99176,77.55087,0
138338,21756,12,2,1262,293,2/18/2013 16:30,0,0,2/18/2013 15:50,12.81575,77.68465,12.849482,77.663187,0
141665,26840,12,2,1281,393,3/20/2013 22:45,0,0,3/20/2013 21:39,12.934634,77.611283,13.19956,77.70688,0
180742,46039,12,2,1095,585,10/27/2013 17:45,1,0,10/24/2013 9:34,12.92415,77.67229,12.97677,77.5727,0
156750,16673,12,2,571,238,6/25/2013 15:30,1,0,6/25/2013 10:28,12.95185,77.69642,12.93711,77.60171,0
175525,43626,23,3,393,NULL,9/26/2013 14:45,0,0,9/26/2013 12:58,13.19956,77.70688,NULL,NULL,0
149934,31237,12,2,83,1263,5/19/2013 6:00,0,0,5/18/2013 17:58,12.92415,77.67229,12.96897,77.59456,0
138425,25278,85,2,585,271,2/21/2013 3:45,1,0,2/19/2013 10:29,12.97677,77.5727,12.95641,77.64076,0
160931,16388,12,3,293,NULL,7/16/2013 14:00,0,0,7/16/2013 12:35,12.849482,77.663187,NULL,NULL,0
153056,32953,12,2,1067,292,06/04/13 4:00,0,0,06/04/13 2:54,12.934312,77.601508,12.93944,77.62923,0
145543,28926,12,1,393,NULL,4/24/2013 6:00,1,0,4/21/2013 12:05,13.19956,77.70688,NULL,NULL,0
179961,44552,12,2,590,731,10/20/2013 8:30,0,0,10/19/2013 15:25,13.00826,77.56433,13.04937,77.51179,0
136126,22764,12,2,393,540,02/04/13 19:15,1,0,02/01/13 10:20,13.19956,77.70688,12.92768,77.62664,0
163635,38014,12,2,171,25,7/31/2013 22:15,1,0,7/30/2013 21:33,12.98479,77.66128,12.98059,77.57475,0
135710,7458,12,2,1155,393,1/29/2013 6:00,0,0,1/28/2013 19:10,12.90245,77.66081,13.19956,77.70688,0
144793,40444,12,2,363,136,4/15/2013 18:30,0,0,4/15/2013 16:07,12.99287,77.71662,12.90796,77.62418,0
172450,42128,65,2,1034,1384,09/09/13 17:30,1,0,09/09/13 6:49,13.047926,77.597766,13.02853,77.54625,0
170249,27458,12,2,1330,1285,09/05/13 9:15,0,0,8/30/2013 17:54,12.953434,77.70651,12.993032,77.661494,0
142974,27504,12,1,293,NULL,04/06/13 8:00,0,0,3/31/2013 17:57,12.849482,77.663187,NULL,NULL,0
136337,20225,12,2,450,1263,02/02/13 19:15,0,0,02/02/13 17:59,12.9334,77.62652,12.96897,77.59456,0
156999,34972,12,2,1243,1041,6/29/2013 18:00,0,0,6/27/2013 7:35,12.98275,77.61582,12.974408,77.6648,0
155653,34298,12,3,293,NULL,6/20/2013 14:30,1,0,6/18/2013 13:21,12.849482,77.663187,NULL,NULL,0
168161,36542,65,2,422,393,8/20/2013 16:30,0,0,8/20/2013 8:45,12.9717,77.62779,13.19956,77.70688,0
144536,28372,85,2,1181,393,4/14/2013 5:00,0,0,4/13/2013 15:14,12.97896,77.67345,13.19956,77.70688,0
173379,42614,12,2,1096,393,9/14/2013 21:00,0,0,9/14/2013 9:27,12.96519,77.71932,13.19956,77.70688,0
132920,22390,12,2,393,784,01/09/13 10:30,0,0,01/05/13 17:42,13.19956,77.70688,12.96634,77.60709,0
136280,13118,12,2,357,142,02/02/13 12:15,0,0,02/02/13 11:26,13.03064,77.6491,12.91281,77.60923,0
167106,39581,12,2,156,1340,8/15/2013 21:30,1,0,8/15/2013 15:07,13.02622,77.70143,13.049165,77.593189,0
178631,45024,65,3,293,NULL,10/12/13 16:00,0,0,10/12/13 8:38,12.849482,77.663187,NULL,NULL,0
139614,2726,12,2,1121,1263,03/01/13 11:45,0,0,2/28/2013 19:49,13.02622,77.70143,12.96897,77.59456,0
138126,17721,12,2,873,122,2/16/2013 23:15,0,0,2/16/2013 17:47,12.96959,77.60051,12.99682,77.60436,0
169521,35927,12,2,1111,1374,8/27/2013 14:00,0,0,8/27/2013 11:32,12.90796,77.62418,13.02607,77.538196,0
154741,30841,12,2,974,393,6/14/2013 4:00,1,0,06/12/13 22:32,13.07557,77.55904,13.19956,77.70688,0
173107,38152,12,2,571,763,9/13/2013 9:00,0,0,09/12/13 21:45,12.95185,77.69642,12.96155,77.61572,0
168175,37456,12,2,1054,396,8/20/2013 15:30,0,0,8/20/2013 10:20,12.90184,77.581587,12.92073,77.66482,0
156697,24658,12,2,585,1095,6/25/2013 7:15,1,0,6/24/2013 19:58,12.97677,77.5727,12.92415,77.67229,0
158906,37192,28,2,353,1068,08/01/13 9:00,0,0,07/06/13 12:00,13.03241,77.59914,13.044009,77.606805,0
176887,37366,24,2,149,393,10/03/13 6:30,0,1,10/02/13 21:23,12.93022,77.56039,13.19956,77.70688,0
146133,20598,12,2,448,788,4/26/2013 10:30,0,0,4/25/2013 22:13,12.92732,77.63575,12.92471,77.49867,0
146434,29432,12,2,292,393,4/28/2013 10:00,1,0,4/27/2013 18:32,12.93944,77.62923,13.19956,77.70688,0
167542,39815,12,3,1017,NULL,8/17/2013 15:30,0,0,8/17/2013 12:55,13.11084,77.60074,NULL,NULL,0
133705,16239,12,3,1017,NULL,1/13/2013 10:15,0,0,01/12/13 20:48,13.11084,77.60074,NULL,NULL,0
161619,37058,89,2,393,171,7/20/2013 20:00,0,1,7/20/2013 9:22,13.19956,77.70688,12.98479,77.66128,0
146782,29607,12,2,142,220,4/30/2013 10:00,0,0,4/30/2013 7:01,12.91281,77.60923,12.99722,77.62003,0
140398,30260,12,2,667,393,03/09/13 5:00,0,0,03/08/13 9:38,12.97165,77.51316,13.19956,77.70688,0
165165,38570,12,2,830,571,08/06/13 19:30,1,0,08/06/13 14:40,12.98124,77.58786,12.95185,77.69642,0
163375,37212,12,2,548,278,7/29/2013 17:00,0,0,7/29/2013 16:09,12.96598,77.57691,13.00472,77.55381,0
135067,23544,24,2,393,484,1/26/2013 0:00,1,0,1/24/2013 5:18,13.19956,77.70688,12.90013,77.48279,0
148229,868,12,2,149,1189,05/09/13 19:30,0,0,05/09/13 18:31,12.93022,77.56039,12.91873,77.61494,0
139125,25499,85,2,393,1388,2/24/2013 19:15,0,0,2/24/2013 14:38,13.19956,77.70688,12.919722,77.592806,0
177949,44690,12,2,2,393,10/10/13 5:30,1,0,10/09/13 1:20,12.99212,77.67218,13.19956,77.70688,0
148981,30280,12,2,1330,1328,5/13/2013 10:00,0,0,5/13/2013 7:52,12.953434,77.70651,12.958808,77.649047,0
155384,33614,89,2,392,977,6/17/2013 19:30,0,1,6/16/2013 19:38,12.986284,77.735245,12.969933,77.533286,0
155994,33614,85,2,467,392,6/21/2013 11:30,0,0,6/20/2013 20:45,12.98793,77.52612,12.986284,77.735245,0
165914,37032,12,2,1274,393,08/10/13 3:30,1,0,08/09/13 22:22,12.943041,77.696158,13.19956,77.70688,0
176987,44197,12,3,1365,NULL,10/03/13 16:00,1,0,10/03/13 13:58,12.845653,77.677925,NULL,NULL,0
182808,47028,12,2,142,393,11/03/13 3:30,1,0,11/02/13 6:44,12.91281,77.60923,13.19956,77.70688,0
150097,31329,24,2,1056,1393,5/19/2013 21:30,0,0,5/19/2013 18:21,12.919199,77.60931,13.19966,77.70688,0
166454,25851,12,2,214,393,8/13/2013 3:00,0,0,08/12/13 18:16,12.9822,77.60832,13.19956,77.70688,0
181940,46711,90,2,142,393,10/31/2013 3:30,1,0,10/30/2013 15:50,12.91281,77.60923,13.19956,77.70688,0
133238,22545,65,2,977,393,01/09/13 15:30,0,0,01/08/13 22:18,12.969933,77.533286,13.19956,77.70688,0
163911,40512,12,2,571,625,08/08/13 17:30,0,0,08/01/13 8:13,12.95185,77.69642,12.95431,77.6553,0
167851,38205,12,2,168,1010,8/19/2013 5:15,1,0,8/18/2013 18:01,12.99313,77.59828,12.96691,77.74935,0
132899,16934,12,3,293,NULL,01/05/13 15:30,0,0,01/05/13 14:38,12.849482,77.663187,NULL,NULL,0
166448,16654,12,2,1111,393,8/13/2013 6:45,1,0,08/12/13 17:46,12.90796,77.62418,13.19956,77.70688,0
155145,34016,12,2,1384,1087,6/15/2013 20:00,0,0,6/15/2013 12:14,13.02853,77.54625,12.909579,77.638063,0
136114,24103,12,2,393,448,02/04/13 9:45,0,0,02/01/13 8:52,13.19956,77.70688,12.92732,77.63575,0
155645,26148,12,3,571,NULL,6/18/2013 18:00,0,0,6/18/2013 12:08,12.95185,77.69642,NULL,NULL,0
181620,26547,12,2,515,393,10/30/2013 3:30,1,0,10/29/2013 0:12,12.97896,77.67345,13.19956,77.70688,0
137310,22537,12,3,846,NULL,02/11/13 9:00,1,0,02/10/13 8:33,12.98635,77.58203,NULL,NULL,0
168226,6370,12,2,1070,1086,8/20/2013 16:30,1,0,8/20/2013 13:24,12.926098,77.681121,12.907487,77.64729,0
184992,48250,12,2,142,393,11/17/2013 19:00,1,0,11/17/2013 15:16,12.91281,77.60923,13.19956,77.70688,0
184052,47481,28,2,846,776,11/11/13 21:00,0,0,11/11/13 11:05,12.98635,77.58203,13.01508,77.67796,0
138936,25549,12,1,1056,NULL,2/23/2013 10:00,0,0,2/23/2013 8:17,12.919199,77.60931,NULL,NULL,0
143925,28019,23,2,1082,1261,04/09/13 6:45,0,0,04/09/13 1:49,12.870924,77.575879,13.08324,77.480214,0
139844,5666,23,2,1153,571,03/02/13 22:45,0,0,03/02/13 19:11,12.87153,77.60206,12.95185,77.69642,0
162663,37571,12,2,793,1205,7/26/2013 10:00,0,0,7/25/2013 19:23,13.02239,77.59492,13.01899,77.54744,0
159270,25581,24,2,499,393,07/08/13 8:30,0,0,07/07/13 23:19,12.88973,77.64865,13.19956,77.70688,0
145511,19420,12,3,689,NULL,4/21/2013 10:00,0,0,4/21/2013 8:45,12.97672,77.64927,NULL,NULL,0
175598,29648,12,3,515,NULL,9/27/2013 8:00,0,0,9/26/2013 22:52,12.97896,77.67345,NULL,NULL,0
175553,20266,12,2,83,393,9/28/2013 3:30,0,0,9/26/2013 18:07,12.92415,77.67229,13.19956,77.70688,0
160335,29991,12,2,61,393,7/13/2013 19:30,0,0,7/13/2013 9:34,12.96298,77.71229,13.19956,77.70688,0
165916,17237,12,2,1052,1393,08/10/13 8:00,0,0,08/09/13 22:32,12.912695,77.576265,13.19966,77.70688,0
135382,41482,12,3,1152,NULL,1/26/2013 16:00,0,0,1/26/2013 12:19,12.87153,77.60206,NULL,NULL,0
173302,42571,24,2,1089,393,9/14/2013 6:00,0,1,9/13/2013 20:24,12.99517,77.731147,13.19956,77.70688,0
156463,34700,12,2,1341,393,6/23/2013 14:00,1,0,6/23/2013 10:42,12.979703,77.69382,13.19956,77.70688,0
166318,12488,12,2,393,1278,08/12/13 6:00,1,0,08/11/13 21:17,13.19956,77.70688,12.927772,77.669469,0
161044,36785,12,2,1010,393,7/17/2013 13:00,0,0,7/17/2013 10:38,12.96691,77.74935,13.19956,77.70688,0
171625,41633,12,1,463,NULL,09/07/13 6:00,1,0,09/05/13 12:37,12.96037,77.58132,NULL,NULL,0
183899,26549,12,2,1120,1171,11/10/13 22:15,1,0,11/10/13 10:08,12.89724,77.61065,13.01854,77.63524,0
160762,27458,12,2,1285,1330,7/20/2013 14:00,0,0,7/15/2013 14:16,12.993032,77.661494,12.953434,77.70651,0
174897,39883,12,2,1181,585,9/23/2013 18:00,1,0,9/22/2013 9:30,12.97896,77.67345,12.97677,77.5727,0
157400,31288,12,2,1264,393,6/29/2013 2:15,0,0,6/28/2013 20:16,12.835737,77.679599,13.19956,77.70688,0
153392,32955,12,2,1033,852,06/06/13 5:00,1,0,06/06/13 3:02,12.906358,77.599547,12.98758,77.60512,0
133100,16801,12,3,1054,NULL,01/07/13 16:00,1,0,01/07/13 12:34,12.90184,77.581587,NULL,NULL,0
175874,43712,89,2,392,393,9/28/2013 4:00,0,0,9/27/2013 16:12,12.986284,77.735245,13.19956,77.70688,0
150981,19453,87,2,1054,356,5/25/2013 9:30,1,0,5/25/2013 0:41,12.90184,77.581587,12.833854,77.400913,0
138968,25567,65,3,269,NULL,2/24/2013 4:00,0,0,2/23/2013 12:30,12.9744,77.69183,NULL,NULL,0
